Ch,yyyy,mm,dd,hh,mm,ss,Power,Power off,Status,Thermocouple,Temp C
B, 2020, 08, 29,0,02,11.327,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,11.728,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,12.130,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,12.531,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,12.933,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,13.334,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,13.736,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,14.137,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,14.539,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,14.940,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,15.342,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,15.743,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,16.144,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,16.546,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,16.948,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,16.999,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,16.999,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,18.042,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,18.443,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,18.845,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,19.316,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,19.718,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,20.119,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,20.521,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,20.922,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,21.324,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,21.725,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,22.127,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,22.528,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,22.930,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,23.331,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,23.733,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,24.134,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,24.536,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,24.937,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,25.339,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,25.740,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,26.141,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,26.543,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,26.945,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,27.346,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,27.748,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,28.149,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,28.550,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,28.952,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,29.353,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,29.755,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,30.156,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,30.558,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,30.959,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,31.361,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,31.762,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,32.164,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,32.565,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,32.967,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,33.268,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,33.670,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,34.071,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,34.472,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,34.874,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,35.276,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,35.677,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,36.079,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,36.480,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,36.882,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,37.283,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,37.685,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,38.086,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,38.487,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,38.889,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,39.291,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,39.692,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,40.093,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,40.495,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,40.896,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,41.298,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,41.699,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,42.101,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,42.502,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,42.904,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,43.305,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,43.707,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,44.108,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,44.510,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,44.911,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,45.313,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,45.714,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,46.116,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,46.517,TX-60, OK, Manual, Normal, R, 76.6
B, 2020, 08, 29,0,02,46.918,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,02,47.320,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,47.722,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,48.123,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,48.524,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,48.926,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,49.328,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,49.729,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,50.131,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,50.532,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,50.933,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,51.335,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,51.736,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,52.138,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,52.539,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,52.941,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,53.342,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,53.744,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,54.145,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,54.547,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,54.948,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,55.350,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,55.751,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,56.053,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,56.454,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,56.855,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,57.257,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,57.659,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,58.060,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,58.462,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,58.863,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,59.265,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,02,59.666,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,03,00.068,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,03,00.469,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,03,00.870,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,01.272,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,01.673,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,02.075,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,02.476,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,02.878,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,03.279,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,03.681,TX-60, OK, Manual, Normal, R, 76.4
B, 2020, 08, 29,0,03,04.082,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,04.484,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,04.885,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,05.287,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,05.688,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,06.090,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,06.491,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,06.893,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,07.294,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,07.696,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,08.097,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,08.499,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,08.900,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,09.301,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,09.703,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,10.105,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,10.506,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,10.907,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,11.309,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,11.710,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,12.112,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,12.514,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,12.915,TX-60, OK, Manual, Normal, R, 76
B, 2020, 08, 29,0,03,13.316,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,13.718,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,14.119,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,14.521,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,14.922,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,15.324,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,15.725,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,16.127,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,16.528,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,16.930,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,17.331,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,17.733,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,18.134,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,18.536,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,18.937,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,19.238,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,19.640,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,19.999,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,20.019,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,20.421,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,20.822,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,21.298,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,22.099,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,22.501,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,22.902,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,23.303,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,23.705,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,24.106,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,24.508,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,24.909,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,25.311,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,25.712,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,26.114,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,26.515,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,26.917,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,27.318,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,27.719,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,28.121,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,28.523,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,28.924,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,29.326,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,29.727,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,30.029,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,30.430,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,30.832,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,31.233,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,31.634,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,32.036,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,32.437,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,32.839,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,33.240,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,33.642,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,34.043,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,34.445,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,34.846,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,35.248,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,35.649,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,36.050,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,36.452,TX-60, OK, Manual, Normal, R, 75.2
B, 2020, 08, 29,0,03,36.854,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,37.255,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,37.657,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,38.058,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,38.460,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,38.861,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,39.263,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,39.664,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,40.065,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,40.467,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,40.868,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,41.270,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,41.671,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,42.073,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,42.474,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,42.876,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,43.277,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,43.679,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,44.080,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,44.482,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,44.883,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,45.285,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,45.686,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,46.088,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,46.489,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,46.891,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,47.292,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,47.694,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,48.095,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,48.496,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,48.898,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,49.300,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,49.701,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,50.102,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,50.504,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,50.906,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,51.307,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,51.709,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,52.110,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,52.512,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,52.913,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,53.215,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,53.616,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,54.017,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,54.419,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,54.820,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,55.222,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,55.623,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,56.025,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,56.426,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,56.828,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,57.229,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,57.631,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,58.032,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,58.434,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,58.835,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,03,59.237,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,03,59.638,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,00.040,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,00.441,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,00.843,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,01.244,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,01.646,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,02.047,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,02.448,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,02.850,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,03.252,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,03.653,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,04.054,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,04.456,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,04.857,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,05.259,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,05.661,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,06.062,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,06.463,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,06.865,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,07.266,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,07.668,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,08.069,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,08.471,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,08.872,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,09.274,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,09.675,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,10.077,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,10.478,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,10.880,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,11.281,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,11.683,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,12.084,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,12.486,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,12.887,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,13.289,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,13.690,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,14.091,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,14.493,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,14.894,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,15.296,TX-60, OK, Manual, Normal, R, 75.8
B, 2020, 08, 29,0,04,15.697,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,15.999,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,16.400,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,16.802,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,17.203,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,17.605,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,18.006,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,18.408,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,18.809,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,19.211,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,19.612,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,20.014,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,20.415,TX-60, OK, Manual, Normal, R, 75.6
B, 2020, 08, 29,0,04,20.817,TX-60, OK, Manual, Normal, R, 75.6
